read_2,bnf_code,dmd_code,drug_name,insulin,hypo,metformin,aspirin,antiplatelet,anticoagulant,statin
f411.00,NA,3.63E+14,GLUCOPHAGE tabs 500mg,,,1,,,,
NA,0601022B0BBAAAB,NA,Glucophage TABS 500MG,,,1,,,,
f412.00,NA,3.65E+14,GLUCOPHAGE tabs 850mg,,,1,,,,
NA,06.01.02.03.00,NA,GUAREM sachets [SHIRE],,1,,,,,
ftn1.00,NA,2.41E+16,Invokana 100mg tablets (Janssen-Cilag Ltd),,1,,,,,
NA,06.01.02.03.00,NA,Invokana 100mg tablets (Janssen-Cilag Ltd),,1,,,,,
NA,6010203,NA,Janumet  Tablets  50 mg + 1000 mg,,1,,,,,
fte1.,6010203,NA,Janumet 50mg/1000mg tablets (Merck Sharp & Dohme Ltd),,1,,,,,
fte1.00,NA,1.71E+16,Janumet 50mg/1000mg tablets (Merck Sharp & Dohme Ltd),,1,,,,,
NA,06.01.02.03.00,NA,Janumet 50mg/1000mg tablets (Merck Sharp & Dohme Ltd),,1,,,,,
NA,6010203,NA,Januvia  Tablets  100 mg,,1,,,,,
ft81.,6010203,NA,Januvia 100mg tablets (Merck Sharp & Dohme Ltd),,1,,,,,
ft81.00,NA,1.15E+16,Januvia 100mg tablets (Merck Sharp & Dohme Ltd),,1,,,,,
NA,06.01.02.03.00,NA,Januvia 100mg tablets (Merck Sharp & Dohme Ltd),,1,,,,,
NA,6010203,NA,JANUVIA TABLETS 100MG,,1,,,,,
ft81.00,NA,1.15E+16,JANUVIA tabs 100mg,,1,,,,,
NA,6010203,NA,Januvia TABS 100MG,,1,,,,,
fto1.00,NA,2.52E+16,Jardiance 10mg tablets (Boehringer Ingelheim Ltd),,1,,,,,
ftg3.,6010203,NA,Jentadueto 2.5mg/1000mg tablets (Boehringer Ingelheim Ltd),,1,,,,,
NA,06.01.02.02.00,NA,Jentadueto 2.5mg/1000mg tablets (Boehringer Ingelheim Ltd),,,1,,,,
NA,6010203,NA,Linagliptin  Tablets  5 mg,,1,,,,,
NA,06.01.02.03.00,NA,Linagliptin 2.5mg / Metformin 1g tablets,,1,,,,,
NA,6010203,NA,Linagliptin 2.5mg / Metformin 850mg tablets,,1,,,,,
NA,06.01.02.02.00,NA,Linagliptin 2.5mg / Metformin 850mg tablets,,1,,,,,
ftf2.,6010203,NA,Linagliptin 5mg tablets,,1,,,,,
ftf2.,NA,1.95E+16,Linagliptin 5mg tablets,,1,,,,,
ftf2.00,NA,1.95E+16,Linagliptin 5mg tablets,,1,,,,,
NA,06.01.02.03.00,NA,Linagliptin 5mg tablets,,1,,,,,
NA,6010203,NA,Liraglutide  Solution for injection in pre-filled pen  6 mg/ml  3 ml pen,,1,,,,,
NA,NA,NA,Liraglutide  Solution for injection in pre-filled pen  6 mg/ml  3 ml pen,,1,,,,,
ftc2.,6010203,NA,Liraglutide 6mg/ml solution for injection 3ml pre-filled ...,,1,,,,,
ftc2.00,NA,1.59E+16,Liraglutide 6mg/ml solution for injection 3ml pre-filled ...,,1,,,,,
ftc2.00,NA,1.59E+16,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices,,1,,,,,
NA,06.01.02.03.00,NA,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices,,1,,,,,
ftc2.00,NA,1.59E+16,LIRAGLUTIDE inj 18mg/3ml,,1,,,,,
NA,6010203,NA,Liraglutide Prefilled Pen 3ml INJ 6MG/ML,,1,,,,,
NA,NA,NA,Liraglutide Prefilled Pen 3ml INJ 6MG/ML,,1,,,,,
NA,6010203,NA,Lixisenatide  Solution for injection  10 micrograms/0.2 ml  3 ml device,,1,,,,,
NA,6010203,NA,Lixisenatide  Solution for injection  20 micrograms/0.2 ml  3 ml device,,1,,,,,
ftj2.,6010203,NA,Lixisenatide 10micrograms/0.2ml solution for injection 3m...,,1,,,,,
ftj2.00,NA,2.20E+16,Lixisenatide 10micrograms/0.2ml solution for injection 3m...,,1,,,,,
ftj6.,6010203,NA,Lixisenatide 10micrograms/0.2ml solution for injection 3m...,,1,,,,,
ftj6.00,NA,2.20E+16,Lixisenatide 10micrograms/0.2ml solution for injection 3m...,,1,,,,,
ftj2.00,NA,2.20E+16,Lixisenatide 10micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,,1,,,,,
NA,06.01.02.03.00,NA,Lixisenatide 10micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,,1,,,,,
NA,06.01.02.03.00,NA,Lixisenatide 10micrograms/0.2ml solution for injection 3ml pre-filled disposable devices and Lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,,1,,,,,
ftj4.,6010203,NA,Lixisenatide 20micrograms/0.2ml solution for injection 3m...,,1,,,,,
ftj4.00,NA,2.20E+16,Lixisenatide 20micrograms/0.2ml solution for injection 3m...,,1,,,,,
ftj4.00,NA,2.20E+16,Lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,,1,,,,,
NA,06.01.02.03.00,NA,Lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,,1,,,,,
ftj1.,6010203,NA,Lyxumia 10micrograms/0.2ml solution for injection 3ml pre...,,1,,,,,
ftj5.,6010203,NA,Lyxumia 10micrograms/0.2ml solution for injection 3ml pre...,,1,,,,,
ftj5.00,NA,2.20E+16,Lyxumia 10micrograms/0.2ml solution for injection 3ml pre...,,1,,,,,
NA,06.01.02.03.00,NA,Lyxumia 10micrograms/0.2ml solution for injection 3ml pre-filled pen (Sanofi),,1,,,,,
NA,06.01.02.03.00,NA,Lyxumia 10micrograms/20micrograms treatment initiation pack (Sanofi),,1,,,,,
ftj3.,6010203,NA,Lyxumia 20micrograms/0.2ml solution for injection 3ml pre...,,1,,,,,
ftj3.00,NA,2.19E+16,Lyxumia 20micrograms/0.2ml solution for injection 3ml pre-filled pen (Sanofi),,1,,,,,
NA,06.01.02.03.00,NA,Lyxumia 20micrograms/0.2ml solution for injection 3ml pre-filled pen (Sanofi),,1,,,,,
NA,06.01.02.02.00,NA,Metabet SR 1000mg tablets (Morningside Healthcare Ltd),,,1,,,,
NA,06.01.02.02.00,NA,Metabet SR 500mg tablets (Actavis UK Ltd),,,1,,,,
f41E.,6010202,NA,Metabet SR 500mg tablets (Morningside Healthcare Ltd),,,1,,,,
f41E.00,NA,1.81E+16,Metabet SR 500mg tablets (Morningside Healthcare Ltd),,,1,,,,
NA,06.01.02.02.00,NA,Metabet SR 500mg tablets (Morningside Healthcare Ltd),,,1,,,,
NA,06.01.02.02.00,NA,metformin (roi) tablets 1000mg,,,1,,,,
ft7z.00,NA,2.43E+17,METFORMIN + PIOGLITAZONE tabs 850mg + 15mg,,1,,,,,
ftez.,6010203,NA,Metformin 1g / Sitagliptin 50mg tablets,,1,,,,,
ftez.00,NA,1.71E+16,Metformin 1g / Sitagliptin 50mg tablets,,1,,,,,
NA,06.01.02.02.00,NA,Metformin 1g / Sitagliptin 50mg tablets,,1,,,,,
NA,NA,1.71E+16,Metformin 1g / Sitagliptin 50mg tablets,,1,,,,,
f41u.,6010202,NA,Metformin 1g modified-release tablets,,,1,,,,
f41u.,NA,411533003,Metformin 1g modified-release tablets,,,1,,,,
f41u.00,NA,411533003,Metformin 1g modified-release tablets,,,1,,,,
NA,06.01.02.02.00,NA,Metformin 1g modified-release tablets,,,1,,,,
NA,06.01.02.02.00,NA,Metformin 1g modified-release tablets (Actavis UK Ltd),,,1,,,,
f41s.00,NA,1.54E+16,Metformin 1g oral powder sachets sugar free,,,1,,,,
NA,06.01.02.02.00,NA,Metformin 1g oral powder sachets sugar free,,,1,,,,
f41..,6010202,NA,Metformin 1g/5ml oral solution sugar free,,,1,,,,
NA,NA,2.99E+17,METFORMIN 500MG,,,1,,,,
f41x.,6010202,NA,Metformin 500mg modified-release tablets,,,1,,,,
f41x.00,NA,386047000,Metformin 500mg modified-release tablets,,,1,,,,
NA,06.01.02.02.00,NA,Metformin 500mg modified-release tablets,,,1,,,,
NA,06.01.02.02.00,NA,Metformin 500mg modified-release tablets (Actavis UK Ltd),,,1,,,,
NA,06.01.02.02.00,NA,Metformin 500mg modified-release tablets (Almus Pharmaceuticals Ltd),,,1,,,,
f41t.,6010202,NA,Metformin 500mg oral powder sachets sugar free,,,1,,,,
f41t.00,NA,1.54E+16,Metformin 500mg oral powder sachets sugar free,,,1,,,,
NA,06.01.02.02.00,NA,Metformin 500mg oral powder sachets sugar free,,,1,,,,
f41y.,6010202,NA,Metformin 500mg tablets,,,1,,,,
f41y.00,NA,325278007,Metformin 500mg tablets,,,1,,,,
NA,06.01.02.02.00,NA,Metformin 500mg tablets,,,1,,,,
NA,0601022B0AAABAB,NA,Metformin 500mg tablets,,,1,,,,
NA,06.01.02.02.00,NA,Metformin 500mg tablets (A A H Pharmaceuticals Ltd),,,1,,,,
NA,0601022B0AAABAB,NA,Metformin 500mg tablets (A A H Pharmaceuticals Ltd),,,1,,,,
NA,06.01.02.02.00,NA,Metformin 500mg tablets (Actavis UK Ltd),,,1,,,,
NA,06.01.02.02.00,NA,Metformin 500mg tablets (Almus Pharmaceuticals Ltd),,,1,,,,
NA,06.01.02.02.00,NA,Metformin 500mg tablets (Kent Pharmaceuticals Ltd),,,1,,,,
NA,06.01.02.02.00,NA,Metformin 500mg tablets (Mylan Ltd),,,1,,,,
NA,06.01.02.02.00,NA,Metformin 500mg tablets (Sandoz Ltd),,,1,,,,
NA,06.01.02.02.00,NA,Metformin 500mg tablets (Teva UK Ltd),,,1,,,,
NA,06.01.02.02.00,NA,Metformin 500mg tablets (Wockhardt UK Ltd),,,1,,,,
NA,06.01.02.02.00,NA,Metformin 500mg tablets (Zentiva),,,1,,,,
f41w.,6010202,NA,Metformin 500mg/5ml oral solution sugar free,,,1,,,,
f41w.00,NA,1.08E+16,Metformin 500mg/5ml oral solution sugar free,,,1,,,,
NA,06.01.02.02.00,NA,Metformin 500mg/5ml oral solution sugar free,,,1,,,,
NA,06.01.02.02.00,NA,Metformin 500mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd),,,1,,,,
NA,06.01.02.02.00,NA,Metformin 500mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd),,,1,,,,
f41v.,6010202,NA,Metformin 750mg modified-release tablets,,,1,,,,
f41v.00,NA,409361001,Metformin 750mg modified-release tablets,,,1,,,,
NA,06.01.02.02.00,NA,Metformin 750mg modified-release tablets,,,1,,,,
f41z.,6010202,NA,Metformin 850mg tablets,,,1,,,,
f41z.00,NA,325279004,Metformin 850mg tablets,,,1,,,,
NA,06.01.02.02.00,NA,Metformin 850mg tablets,,,1,,,,
NA,06.01.02.02.00,NA,Metformin 850mg tablets (A A H Pharmaceuticals Ltd),,,1,,,,
NA,06.01.02.02.00,NA,Metformin 850mg tablets (Actavis UK Ltd),,,1,,,,
NA,06.01.02.02.00,NA,Metformin 850mg tablets (Kent Pharmaceuticals Ltd),,,1,,,,
NA,06.01.02.02.00,NA,Metformin 850mg tablets (Teva UK Ltd),,,1,,,,
NA,06.01.02.02.00,NA,Metformin 850mg tablets (Wockhardt UK Ltd),,,1,,,,
NA,6010203,NA,Metformin And Linagliptin  Tablets  1000 mg + 2.5 mg,,1,,,,,
NA,6010203,NA,Metformin And Sitagliptin  Tablets  1000 mg + 50 mg,,1,,,,,
NA,6010203,NA,Metformin And Vildagliptin  Tablets  1 gram + 50 mg,,1,,,,,
NA,6010203,NA,Metformin And Vildagliptin  Tablets  850 mg + 50 mg,,1,,,,,
f41y.00,NA,325278007,METFORMIN HCL 500mg tablets,,,1,,,,
f41z.00,NA,325279004,METFORMIN HCL 850mg tablets,,,1,,,,
f41y.00,NA,325278007,METFORMIN HCL TAB 500MG,,,1,,,,
NA,NA,2.99E+17,METFORMIN HCL TAB 500MG,,,1,,,,
f41z.00,NA,325279004,METFORMIN HCL TAB 850MG,,,1,,,,
NA,6010202,NA,Metformin Hydrochloride  M/R tablets  1 gram,,,1,,,,
NA,6010202,NA,Metformin Hydrochloride  M/R tablets  500 mg,,,1,,,,
NA,6010202,NA,Metformin Hydrochloride  M/R tablets  750 mg,,,1,,,,
NA,6010202,NA,Metformin Hydrochloride  Oral solution  500 mg/5 ml,,,1,,,,
NA,6010202,NA,Metformin Hydrochloride  Oral solution  Sugar Free 500 mg/5 ml,,,1,,,,
NA,6010202,NA,Metformin Hydrochloride  Sugar free suspension  500 mg/5 ml,,,1,,,,
f41y.00,NA,325278007,Metformin Hydrochloride  Tablets  500 mg,,,1,,,,
NA,0601022B0AAABAB,NA,Metformin Hydrochloride  Tablets  500 mg,,,1,,,,
NA,0601022B0AAADAD,NA,Metformin Hydrochloride  Tablets  850 mg,,,1,,,,
f41y.00,NA,325278007,METFORMIN HYDROCHLORIDE 500 mg tablets,,,1,,,,
f41y.00,NA,325278007,Metformin hydrochloride 500 mg tablets,,,1,,,,
NA,NA,2.99E+17,Metformin hydrochloride 500 mg tablets,,,1,,,,
f41y.00,NA,325278007,METFORMIN HYDROCHLORIDE 500mg tablets,,,1,,,,
NA,NA,2.99E+17,METFORMIN HYDROCHLORIDE 500mg tablets,,,1,,,,
f41z.00,NA,325279004,METFORMIN HYDROCHLORIDE 850mg tablets,,,1,,,,
NA,NA,2.99E+17,METFORMIN HYDROCHLORIDE 850mg tablets,,,1,,,,
f41x.00,NA,386047000,Metformin Hydrochloride M/R Tablets 500 mg,,,1,,,,
NA,6010202,NA,METFORMIN HYDROCHLORIDE MR TABLETS 500MG,,,1,,,,
NA,6010202,NA,Metformin Hydrochloride Mr TABS 1G,,,1,,,,
NA,6010202,NA,Metformin Hydrochloride Mr TABS 500MG,,,1,,,,
NA,6010202,NA,METFORMIN HYDROCHLORIDE SF ORAL SOLN 500MG/5ML,,,1,,,,
NA,6010202,NA,Metformin Hydrochloride Sf Powder For Oral Solution SACH 500MG,,,1,,,,
f41y.00,NA,325278007,Metformin Hydrochloride Tablets 500 mg,,,1,,,,
f41y.,6010202,NA,Metformin Hydrochloride Tablets 500mg,,,1,,,,
NA,0601022B0AAABAB,NA,METFORMIN HYDROCHLORIDE TABLETS 500MG,,,1,,,,
NA,0601022B0AAABAB,NA,Metformin Hydrochloride TABLETS 500MG,,,1,,,,
f41z.00,NA,325279004,Metformin Hydrochloride Tablets 850 mg,,,1,,,,
NA,0601022B0AAADAD,NA,METFORMIN HYDROCHLORIDE TABLETS 850MG,,,1,,,,
f41y.00,NA,325278007,METFORMIN HYDROCHLORIDE tabs 500 mg,,,1,,,,
NA,0601022B0AAABAB,NA,Metformin Hydrochloride TABS 500MG,,,1,,,,
NA,0601022B0AAADAD,NA,Metformin Hydrochloride TABS 850MG,,,1,,,,
f41u.00,NA,411533003,metformin modified release tablet 1000mg,,,1,,,,
f41u.,NA,411533003,METFORMIN mr tab 1000mg,,,1,,,,
f41x.,6010202,NA,METFORMIN mr tab 500mg,,,1,,,,
f41x.00,NA,386047000,METFORMIN mr tab 500mg,,,1,,,,
f41v.00,NA,409361001,METFORMIN mr tab 750mg,,,1,,,,
f41s.00,NA,1.54E+16,METFORMIN oral pwdr 1000mg,,,1,,,,
f41t.00,NA,1.54E+16,METFORMIN oral pwdr 500mg,,,1,,,,
NA,06.01.02.02.00,NA,metformin oral suspension 100mg/ml,,,1,,,,
f41y.00,NA,325278007,METFORMIN TAB 500,,,1,,,,
f41y.00,NA,325278007,METFORMIN TAB 500mg,,,1,,,,
f41z.00,NA,325279004,METFORMIN TAB 850,,,1,,,,
f41y.00,NA,325278007,METFORMIN tablets 500mg,,,1,,,,
f41y.00,NA,325278007,Metformin tablets 500mg,,,1,,,,
f41y.00,NA,325278007,metformin tablets 500mg,,,1,,,,
NA,0601022B0AAABAB,NA,METFORMIN TABLETS 500MG,,,1,,,,
NA,NA,2.99E+17,metformin tablets 500mg,,,1,,,,
f41y.00,NA,325278007,METFORMIN tablets 500mg -,,,1,,,,
f41z.00,NA,325279004,METFORMIN tablets 850mg,,,1,,,,
f41z.00,NA,325279004,Metformin tablets 850mg,,,1,,,,
NA,NA,2.99E+17,metformin tablets 850mg,,,1,,,,
NA,NA,9.56E+15,METFORMIN TABLETS 850MG,,,1,,,,
f41z.00,NA,325279004,METFORMIN tablets 850mg -,,,1,,,,
NA,0601022B0AAABAB,NA,METFORMIN tablets TAB 500mg-P42 0,,,1,,,,
f41y.,6010202,NA,METFORMIN tabs 500mg,,,1,,,,
f41y.00,NA,325278007,METFORMIN tabs 500mg,,,1,,,,
f41y.00,NA,325278007,METFORMIN TABS 500MG,,,1,,,,
f41z.00,NA,325279004,METFORMIN tabs 850mg,,,1,,,,
f41z.00,NA,325279004,METFORMIN TABS 850MG,,,1,,,,
ft7z.00,NA,2.43E+17,Metformin with pioglitazone 850mg + 15mg Tablet,,1,,,,,
f41z.00,NA,325279004,"Metformin,Tablets, 850 mg",,,1,,,,
NA,06.06.01.00.00,NA,Miacalcic 200units/dose nasal spray (Novartis Pharmaceuticals UK Ltd),,1,,,,,
NA,06.01.02.01.00,NA,Minodiab 5mg tablets (Pfizer Ltd),,1,,,,,
f331.,NA,NA,NA,,1,,,,,
f332.,NA,NA,NA,,1,,,,,
f333.,NA,NA,NA,,1,,,,,
f351.,NA,NA,NA,,1,,,,,
f354.,NA,NA,NA,,1,,,,,
f35x.,NA,NA,NA,,1,,,,,
f35y.,NA,NA,NA,,1,,,,,
f35z.,NA,NA,NA,,1,,,,,
f361.,NA,NA,NA,,1,,,,,
f36z.,NA,NA,NA,,1,,,,,
f3A1.,NA,NA,NA,,1,,,,,
f3a1.,NA,NA,NA,,1,,,,,
f3A3.,NA,NA,NA,,1,,,,,
f3A4.,NA,NA,NA,,1,,,,,
f3A5.,NA,NA,NA,,1,,,,,
f3A6.,NA,NA,NA,,1,,,,,
f3A7.,NA,NA,NA,,1,,,,,
f411.,NA,NA,NA,,,1,,,,
f412.,NA,NA,NA,,,1,,,,
f417.,NA,NA,NA,,,1,,,,
f419.,NA,NA,NA,,,1,,,,
f41A.,NA,NA,NA,,,1,,,,
f41B.,NA,NA,NA,,,1,,,,
f41C.,NA,NA,NA,,,1,,,,
f41F.,NA,NA,NA,,,1,,,,
f41s.,NA,NA,NA,,,1,,,,
f41t.,NA,NA,NA,,,1,,,,
f41u.,NA,NA,NA,,,1,,,,
f41v.,NA,NA,NA,,,1,,,,
f41w.,NA,NA,NA,,,1,,,,
f41x.,NA,NA,NA,,,1,,,,
f41y.,NA,NA,NA,,,1,,,,
f41z.,NA,NA,NA,,,1,,,,
ft...,NA,NA,NA,,1,,,,,
ft11.,NA,NA,NA,,1,,,,,
ft12.,NA,NA,NA,,1,,,,,
ft13.,NA,NA,NA,,1,,,,,
ft14.,NA,NA,NA,,1,,,,,
ft31.,NA,NA,NA,,1,,,,,
ft32.,NA,NA,NA,,1,,,,,
ft33.,NA,NA,NA,,1,,,,,
ft34.,NA,NA,NA,,1,,,,,
ft35.,NA,NA,NA,,1,,,,,
ft36.,NA,NA,NA,,1,,,,,
ft41.,NA,NA,NA,,1,,,,,
ft43.,NA,NA,NA,,1,,,,,
ft44.,NA,NA,NA,,1,,,,,
ft45.,NA,NA,NA,,1,,,,,
ft46.,NA,NA,NA,,1,,,,,
ft4u.,NA,NA,NA,,1,,,,,
ft4v.,NA,NA,NA,,1,,,,,
ft4w.,NA,NA,NA,,1,,,,,
ft4x.,NA,NA,NA,,1,,,,,
ft4y.,NA,NA,NA,,1,,,,,
ft4z.,NA,NA,NA,,1,,,,,
ft51.,NA,NA,NA,,1,,,,,
ft52.,NA,NA,NA,,1,,,,,
ft53.,NA,NA,NA,,1,,,,,
ft5x.,NA,NA,NA,,1,,,,,
ft5y.,NA,NA,NA,,1,,,,,
ft5z.,NA,NA,NA,,1,,,,,
ft61.,NA,NA,NA,,1,,,,,
ft62.,NA,NA,NA,,1,,,,,
ft63.,NA,NA,NA,,1,,,,,
ft6x.,NA,NA,NA,,1,,,,,
ft6y.,NA,NA,NA,,1,,,,,
ft6z.,NA,NA,NA,,1,,,,,
ft7..,NA,NA,NA,,1,,,,,
ft7z.,NA,NA,NA,,1,,,,,
ft81.,NA,NA,NA,,1,,,,,
ft8z.,NA,NA,NA,,1,,,,,
ft91.,NA,NA,NA,,1,,,,,
ft92.,NA,NA,NA,,1,,,,,
ft93.,NA,NA,NA,,1,,,,,
ft9x.,NA,NA,NA,,1,,,,,
ft9y.,NA,NA,NA,,1,,,,,
ft9z.,NA,NA,NA,,1,,,,,
ftaZ.,NA,NA,NA,,1,,,,,
ftb2.,NA,NA,NA,,1,,,,,
ftby.,NA,NA,NA,,1,,,,,
ftbz.,NA,NA,NA,,1,,,,,
ftc1.,NA,NA,NA,,1,,,,,
ftc2.,NA,NA,NA,,1,,,,,
ftd1.,NA,NA,NA,,1,,,,,
ftd2.,NA,NA,NA,,1,,,,,
ftdy.,NA,NA,NA,,1,,,,,
ftdz.,NA,NA,NA,,1,,,,,
ftez.,NA,NA,NA,,1,,,,,
ftf2.,NA,NA,NA,,1,,,,,
ft6y.00,NA,134609007,Nateglinide 120mg tablets,,1,,,,,
NA,06.01.02.03.00,NA,Nateglinide 120mg tablets,,1,,,,,
ft6x.00,NA,134608004,Nateglinide 180mg tablets,,1,,,,,
NA,06.01.02.03.00,NA,Nateglinide 180mg tablets,,1,,,,,
ft6z.00,NA,134610002,Nateglinide 60mg tablets,,1,,,,,
NA,06.01.02.03.00,NA,Nateglinide 60mg tablets,,1,,,,,
ft6y.00,NA,134609007,NATEGLINIDE tabs 120mg,,1,,,,,
NA,6010203,NA,Nateglinide TABS 120MG,,1,,,,,
ft6x.00,NA,134608004,NATEGLINIDE tabs 180mg,,1,,,,,
NA,6010203,NA,Nateglinide TABS 180MG,,1,,,,,
ft6z.00,NA,134610002,NATEGLINIDE tabs 60mg,,1,,,,,
NA,6010203,NA,Nateglinide TABS 60MG,,1,,,,,
ft35.00,NA,4.94E+14,NovoNorm 1mg tablets (Novo Nordisk Ltd),,1,,,,,
NA,06.01.02.03.00,NA,NovoNorm 1mg tablets (Novo Nordisk Ltd),,1,,,,,
NA,06.01.02.03.00,NA,NovoNorm 2mg tablets (Novo Nordisk Ltd),,1,,,,,
NA,06.01.02.03.00,NA,NovoNorm 500microgram tablets (Novo Nordisk Ltd),,1,,,,,
ft35.00,NA,4.94E+14,NOVONORM tabs 1mg,,1,,,,,
ft7..,NA,419873003,PIOGLITAZONE + METFORMIN tabs 15mg + 850mg,,1,,,,,
ft7..,6010203,NA,Pioglitazone 15mg / Metformin 850mg tablets,,1,,,,,
ft7..,NA,419873003,Pioglitazone 15mg / Metformin 850mg tablets,,1,,,,,
ft7..00,NA,419873003,Pioglitazone 15mg / Metformin 850mg tablets,,1,,,,,
NA,06.01.02.02.00,NA,Pioglitazone 15mg / Metformin 850mg tablets,,1,,,,,
ft5z.,6010203,NA,Pioglitazone 15mg tablets,,1,,,,,
ft5z.00,NA,326062007,Pioglitazone 15mg tablets,,1,,,,,
NA,6010203,NA,Pioglitazone 15mg tablets,,1,,,,,
NA,06.01.02.03.00,NA,Pioglitazone 15mg tablets,,1,,,,,
NA,06.01.02.03.00,NA,Pioglitazone 15mg tablets (A A H Pharmaceuticals Ltd),,1,,,,,
NA,06.01.02.03.00,NA,Pioglitazone 15mg tablets (Actavis UK Ltd),,1,,,,,
NA,06.01.02.03.00,NA,Pioglitazone 15mg tablets (Teva UK Ltd),,1,,,,,
ft5y.,6010203,NA,Pioglitazone 30mg tablets,,1,,,,,
ft5y.00,NA,326061000,Pioglitazone 30mg tablets,,1,,,,,
NA,6010203,NA,PIOGLITAZONE 30MG TABLETS,,1,,,,,
NA,6010203,NA,Pioglitazone 30mg tablets,,1,,,,,
NA,06.01.02.03.00,NA,Pioglitazone 30mg tablets,,1,,,,,
NA,06.01.02.03.00,NA,Pioglitazone 30mg tablets (A A H Pharmaceuticals Ltd),,1,,,,,
NA,06.01.02.03.00,NA,Pioglitazone 30mg tablets (Actavis UK Ltd),,1,,,,,
ft5x.,6010203,NA,Pioglitazone 45mg tablets,,1,,,,,
ft5x.00,NA,374897009,Pioglitazone 45mg tablets,,1,,,,,
NA,06.01.02.03.00,NA,Pioglitazone 45mg tablets,,1,,,,,
NA,6010203,NA,Pioglitazone And Metformin  Tablets  15 mg + 850 mg,,1,,,,,
NA,6010203,NA,Pioglitazone Hydrochloride  Tablets  15 mg,,1,,,,,
NA,6010203,NA,Pioglitazone Hydrochloride  Tablets  30 mg,,1,,,,,
ft5x.00,NA,374897009,Pioglitazone Hydrochloride  Tablets  45 mg,,1,,,,,
NA,6010203,NA,Pioglitazone Hydrochloride  Tablets  45 mg,,1,,,,,
ft5y.00,NA,326061000,Pioglitazone Hydrochloride Tablets 30 mg,,1,,,,,
ft5x.00,NA,374897009,Pioglitazone Hydrochloride Tablets 45 mg,,1,,,,,
ft5z.00,NA,326062007,PIOGLITAZONE tablets 15mg,,1,,,,,
ft5z.00,NA,326062007,Pioglitazone tablets 15mg,,1,,,,,
NA,6010203,NA,PIOGLITAZONE TABLETS 15MG,,1,,,,,
NA,6010203,NA,Pioglitazone TABLETS 15MG,,1,,,,,
NA,6010203,NA,PIOGLITAZONE TABLETS 30MG,,1,,,,,
NA,6010203,NA,Pioglitazone TABLETS 30MG,,1,,,,,
NA,6010203,NA,PIOGLITAZONE TABLETS 45MG,,1,,,,,
ft5z.,6010203,NA,PIOGLITAZONE tabs 15mg,,1,,,,,
ft5z.00,NA,326062007,PIOGLITAZONE tabs 15mg,,1,,,,,
NA,6010203,NA,Pioglitazone TABS 15MG,,1,,,,,
ft5y.00,NA,326061000,PIOGLITAZONE tabs 30mg,,1,,,,,
NA,6010203,NA,Pioglitazone TABS 30MG,,1,,,,,
ft5x.,6010203,NA,PIOGLITAZONE tabs 45mg,,1,,,,,
ft5x.00,NA,374897009,PIOGLITAZONE tabs 45mg,,1,,,,,
NA,6010203,NA,Pioglitazone TABS 45MG,,1,,,,,
ft32.00,NA,326048000,Repaglinide 1mg tablets,,1,,,,,
NA,06.01.02.03.00,NA,Repaglinide 1mg tablets,,1,,,,,
NA,06.01.02.03.00,NA,Repaglinide 1mg tablets (Actavis UK Ltd),,1,,,,,
ft33.00,NA,326049008,Repaglinide 2mg tablets,,1,,,,,
NA,06.01.02.03.00,NA,Repaglinide 2mg tablets,,1,,,,,
ft31.00,NA,326047005,Repaglinide 500microgram tablets,,1,,,,,
NA,06.01.02.03.00,NA,Repaglinide 500microgram tablets,,1,,,,,
ft32.00,NA,326048000,REPAGLINIDE tabs 1mg,,1,,,,,
NA,0601023R0AAABAB,NA,Repaglinide TABS 1MG,,1,,,,,
ft33.00,NA,326049008,REPAGLINIDE tabs 2mg,,1,,,,,
ft31.00,NA,326047005,REPAGLINIDE tabs 500 micrograms,,1,,,,,
ft4x.00,NA,409121008,ROSIGLITAZONE + METFORMIN tabs 1mg + 500mg,,1,,,,,
ft4u.00,NA,409124000,ROSIGLITAZONE + METFORMIN tabs 2mg + 1000mg,,1,,,,,
ft4w.00,NA,409122001,ROSIGLITAZONE + METFORMIN tabs 2mg + 500mg,,1,,,,,
ft4v.00,NA,409125004,ROSIGLITAZONE + METFORMIN tabs 4mg + 1000mg,,1,,,,,
ft4x.00,NA,409121008,Rosiglitazone 1mg / Metformin 500mg tablets,,1,,,,,
NA,06.01.02.02.00,NA,Rosiglitazone 1mg / Metformin 500mg tablets,,1,,,,,
ft4u.00,NA,409124000,Rosiglitazone 2mg / Metformin 1g tablets,,1,,,,,
NA,06.01.02.03.00,NA,Rosiglitazone 2mg / Metformin 1g tablets,,1,,,,,
ft4w.00,NA,409122001,Rosiglitazone 2mg / Metformin 500mg tablets,,1,,,,,
NA,06.01.02.03.00,NA,Rosiglitazone 2mg / Metformin 500mg tablets,,1,,,,,
